chemical	disease1	disease2
361	32267	41291
53342	32267	41291
46557	32267	41291
11728	32267	41291
23468	62356	41291
361	62356	41291
46557	62356	41291
11728	62356	41291
3562	9907	41291
55091	9907	41291
23468	9907	41291
361	9907	41291
46557	9907	41291
11728	9907	41291
8772	36069	41292
25737	32267	41295
58854	32267	41296
61176	40145	41328
26717	53762	41328
49561	53762	41328
16157	53762	41328
24242	53762	41328
26717	6262	41328
24242	6262	41328
26717	57452	41328
4109	57452	41328
61176	56644	41328
26717	56644	41328
24242	47778	41328
8772	59561	41336
8772	3925	41336
8772	17163	41336
8772	50680	41371
35628	50680	41371
29661	55703	41372
16138	36069	41372
29661	36069	41372
16138	43579	41372
2509	43579	41372
30222	43579	41372
29661	43579	41372
16138	37774	41372
16138	8321	41372
29661	8321	41372
35808	32267	41373
30122	32267	41374
41401	41274	41386
3562	41274	41386
50713	41274	41386
41401	41893	41386
3562	41893	41386
50713	41893	41386
1802	56644	41386
3562	56644	41386
3562	13952	41386
32079	32267	41389
58544	32267	41389
14430	32267	41389
40072	32267	41389
9406	32267	41389
30222	32267	41389
8772	32267	41389
39002	32267	41389
4227	32267	41389
10716	32267	41389
45179	32267	41389
26975	32267	41389
14439	32267	41389
8008	32267	41389
3562	32267	41389
37708	32267	41389
42527	32267	41389
54824	32267	41389
41262	32267	41389
20946	32267	41389
32079	39387	41389
9406	39387	41389
8772	39387	41389
39002	39387	41389
4227	39387	41389
45179	39387	41389
26975	39387	41389
14439	39387	41389
8008	39387	41389
3562	39387	41389
42527	39387	41389
54824	39387	41389
4227	33934	41389
26975	33934	41389
8772	20592	41389
45179	20592	41389
10716	39897	41389
45179	39897	41389
26975	39897	41389
14439	39897	41389
8008	39897	41389
3562	39897	41389
54824	39897	41389
8772	43780	41389
10716	43780	41389
8772	27151	41389
8772	1764	41389
39002	1764	41389
10716	1764	41389
8008	1764	41389
3562	32267	41390
8772	34711	41400
21298	32267	41402
35628	32267	41402
8772	32267	41402
3562	32267	41402
16138	32267	41402
6201	44012	41425
3562	11528	41425
6201	11528	41425
3562	26328	41425
6201	26328	41425
3562	12349	41425
3562	53532	41425
3562	40741	41425
10473	40741	41425
3562	62932	41425
2528	62932	41425
3562	1293	41425
28294	32267	41448
30222	32267	41448
46827	32267	41448
3562	32267	41448
41003	32267	41467
58188	48390	41479
23366	48390	41479
19135	48390	41479
2778	48390	41479
61665	48390	41479
3562	48390	41479
58188	57452	41479
19135	57452	41479
55702	57452	41479
15237	57452	41479
3562	57452	41479
19135	20282	41479
61665	20282	41479
7878	20282	41479
35568	60287	41479
37980	60287	41479
19135	25764	41479
35568	25764	41479
18958	25764	41479
61665	25764	41479
8632	25764	41479
3562	25764	41479
58188	10267	41479
19135	10267	41479
35568	10267	41479
55702	10267	41479
61665	10267	41479
3562	10267	41479
10800	38346	41479
18958	38346	41479
55702	38346	41479
61665	38346	41479
15237	38346	41479
3562	38346	41479
18958	804	41479
3562	804	41479
3562	10190	41479
23366	33618	41479
10800	33618	41479
18958	33618	41479
61665	33618	41479
3562	33618	41479
18958	2678	41479
55013	34415	41486
16119	48490	41486
7346	48490	41486
46411	18510	41491
2811	18510	41491
43995	32267	41494
6143	32267	41494
8772	32267	41494
8772	26021	41494
8772	10160	41494
14439	32267	41500
55376	61025	41518
55292	61025	41518
49224	32267	41530
13532	32267	41530
60018	32267	41530
32747	32267	41530
19052	32267	41530
44657	32267	41530
52547	32267	41530
13532	34920	41530
60018	34920	41530
49224	22052	41530
32747	22052	41530
44657	22052	41530
3562	2464	41537
43008	2464	41537
57569	32267	41537
1110	32267	41537
6434	32267	41537
3562	32267	41537
43008	32267	41537
10473	32267	41537
40524	32267	41537
58103	32267	41537
23352	32267	41537
2086	32267	41537
3562	12725	41537
10473	12725	41537
6434	10160	41537
3562	10160	41537
43008	10160	41537
10473	10160	41537
58103	10160	41537
3562	12647	41537
58103	12647	41537
27919	32267	41559
59579	32267	41559
35568	8321	41566
16138	8321	41566
3562	36069	41567
48008	62472	41578
52851	32267	41606
8772	32267	41606
8772	16083	41606
20750	32267	41636
5126	32267	41636
10501	32267	41636
35568	43212	41648
35568	36000	41648
3562	22030	41648
35568	22030	41648
30122	29699	41649
30122	17423	41649
30122	5275	41649
30122	3803	41649
3299	32267	41649
53249	32267	41649
38014	32267	41649
8219	32267	41649
30122	32267	41649
34113	32267	41649
30222	33209	41652
8772	32588	41657
10716	32588	41657
21298	32588	41657
16207	32588	41657
8772	32267	41657
10716	32267	41657
21298	32267	41657
16207	32267	41657
3562	1293	41674
3562	8321	41674
24486	50513	41675
3562	50513	41675
3562	33425	41675
55590	32267	41675
52269	32267	41675
24486	32267	41675
13427	32267	41675
3562	32267	41675
14051	32267	41675
50946	32267	41678
41083	62356	41691
3562	32267	41692
31866	47678	41709
10063	32267	41709
31866	32267	41709
8772	12730	41721
8772	36069	41721
33281	32267	41721
8772	32267	41721
8772	32267	41725
41097	32267	41725
5591	18407	41731
51906	54054	41735
3562	54054	41735
3562	22989	41735
13120	8468	41735
51906	8468	41735
61982	8468	41735
3562	8468	41735
13120	1293	41735
625	1293	41735
61982	1293	41735
52194	1293	41735
3562	1293	41735
3562	31912	41735
3447	32267	41740
17413	32267	41740
16347	50268	41787
41860	23153	41787
35568	23153	41787
3562	23153	41787
61665	25075	41787
10800	25075	41787
35568	44155	41787
41860	10633	41787
35568	10633	41787
61665	10633	41787
61982	10633	41787
19579	10633	41787
3562	10633	41787
41860	44591	41787
35568	44591	41787
61665	44591	41787
10800	44591	41787
16347	44591	41787
16026	44591	41787
3562	44591	41787
35568	52056	41787
61665	52056	41787
10800	52056	41787
25521	52056	41787
3562	52056	41787
41860	61392	41787
35568	61392	41787
8772	32267	41796
58380	32267	41796
32446	32267	41835
45340	32267	41835
52194	33934	41837
30122	32267	41863
58380	32267	41868
13416	32267	41868
57016	32267	41868
58380	56354	41868
28701	44473	41872
3562	22734	41889
8772	45377	41889
2528	3665	41889
6434	3665	41889
3562	3665	41889
58380	3665	41889
19903	3665	41889
8772	3665	41889
41595	3665	41889
14439	3665	41889
41595	32267	41891
26975	32267	41891
14439	32267	41891
20759	32267	41891
8772	32267	41891
15401	32267	41891
10716	32267	41891
56339	32267	41891
16138	32267	41891
13753	32267	41891
50027	32267	41891
19517	32267	41891
14439	57774	41891
8772	57774	41891
16138	57774	41891
26975	33209	41891
14439	33209	41891
8772	33209	41891
13753	33209	41891
41401	36641	41893
41401	35480	41893
48845	39081	41893
19652	39081	41893
3934	13417	41893
55370	4840	41893
3562	4840	41893
35568	61392	41893
3562	41386	41893
50713	41386	41893
41401	41386	41893
11160	11789	41893
35568	11789	41893
3562	11789	41893
28804	11789	41893
55658	7702	41893
35568	7702	41893
36709	7702	41893
3562	7702	41893
18619	7702	41893
24434	7702	41893
6988	7702	41893
35568	13258	41893
36709	13258	41893
3562	13258	41893
3562	41169	41893
58703	23367	41893
3562	23367	41893
55658	32267	41893
47406	32267	41893
28743	32267	41893
11160	32267	41893
60018	32267	41893
35568	32267	41893
25565	32267	41893
24705	32267	41893
48845	32267	41893
19652	32267	41893
58703	32267	41893
36709	32267	41893
45969	32267	41893
10551	32267	41893
3562	32267	41893
24434	32267	41893
5463	32267	41893
8744	32267	41893
47962	32267	41893
50713	32267	41893
9739	32267	41893
41401	32267	41893
28804	32267	41893
35568	46562	41893
48845	46562	41893
19652	46562	41893
3562	46562	41893
24434	46562	41893
55658	61025	41893
35568	61025	41893
55370	61025	41893
58703	61025	41893
3562	61025	41893
18619	61025	41893
21277	61025	41893
45764	61025	41893
35568	50632	41893
19652	50632	41893
36709	50632	41893
3562	50632	41893
3562	16611	41901
7941	31928	41905
2528	32267	41918
40214	16297	41929
7303	16297	41929
3562	16297	41929
571	16297	41929
7303	27464	41929
37980	27464	41929
30085	32267	41940
8772	5469	41962
9486	55315	41962
3562	55315	41962
8772	55315	41962
41865	36069	41962
16138	36069	41962
9486	36069	41962
24486	36069	41962
6982	36069	41962
10473	36069	41962
3562	36069	41962
8772	36069	41962
16138	62356	41962
9486	62356	41962
6982	62356	41962
8772	62356	41962
56616	1845	41973
22232	1845	41973
40456	49312	42005
58188	43452	42013
34314	47778	42013
229	47778	42013
1802	47778	42013
51981	47778	42013
41860	47778	42013
60178	15427	42013
7901	15427	42013
21621	15427	42013
41860	15427	42013
34314	6041	42013
33390	6041	42013
1802	6041	42013
51981	6041	42013
41860	6041	42013
60178	39065	42013
34314	39065	42013
33390	39065	42013
7901	39065	42013
229	39065	42013
51981	39065	42013
41860	39065	42013
60178	48390	42013
34314	48390	42013
33390	48390	42013
229	48390	42013
1802	48390	42013
32805	48390	42013
58188	48390	42013
35568	10267	42014
34314	48390	42014
53455	48390	42014
20824	1135	42026
50082	1135	42026
34788	1135	42026
29697	1135	42026
50082	16083	42026
60975	26605	42028
39414	26605	42028
13532	59209	42028
2673	59209	42028
60975	36412	42028
39414	36412	42028
2673	36412	42028
8866	36412	42028
44912	7726	42028
2673	7726	42028
2077	7726	42028
8866	7726	42028
13532	18407	42028
60975	18407	42028
49224	18407	42028
39414	18407	42028
60018	18407	42028
8866	18407	42028
38038	18407	42028
13532	49764	42028
60975	49764	42028
39414	49764	42028
2673	49764	42028
60018	49764	42028
8866	49764	42028
9954	32267	42033
61896	32267	42047
18958	32267	42047
17358	32267	42047
48042	32267	42047
61665	32267	42047
41356	32267	42047
3562	32267	42047
30122	32267	42047
24035	32267	42047
46821	32267	42047
51934	33587	42047
48042	33587	42047
61665	33587	42047
3562	33587	42047
24035	33587	42047
24102	33587	42047
53439	25298	42047
17358	25298	42047
51934	25298	42047
48042	25298	42047
61665	25298	42047
11000	25298	42047
30122	25298	42047
14003	25298	42047
24102	25298	42047
18958	29812	42047
29319	29812	42047
19374	49661	42047
29012	56896	42073
35568	35100	42079
35568	4598	42079
8866	32267	42091
60975	32267	42091
17504	32267	42091
57653	32267	42091
26717	32267	42091
44170	32267	42091
14394	32267	42091
42065	32267	42091
62710	32267	42091
2528	32267	42091
49224	32267	42091
30122	32267	42091
3562	32267	42091
32747	32267	42091
49610	32267	42091
3562	10494	42091
3562	41169	42091
8866	60817	42091
60975	60817	42091
44170	60817	42091
8614	60817	42091
42065	60817	42091
49224	60817	42091
15507	60817	42091
3562	60817	42091
49610	60817	42091
36669	60817	42091
30122	34083	42091
3562	34083	42091
8866	58793	42091
49224	58793	42091
3562	58793	42091
36669	58793	42091
44170	47390	42091
42065	47390	42091
49224	47390	42091
15507	47390	42091
30122	52644	42091
3562	44322	42091
49224	45612	42091
3562	45612	42091
8866	7366	42091
36669	7366	42091
60975	16680	42091
55917	26746	42112
3767	26746	42112
48880	56713	42112
55670	32267	42112
59443	32267	42112
717	32267	42112
25202	32267	42112
56178	32267	42112
55917	32267	42112
3767	32267	42112
48880	32267	42112
55917	47443	42112
3767	47443	42112
55917	9907	42112
3767	9907	42112
2518	24969	42114
34455	43788	42114
38293	3219	42114
28307	3219	42114
2518	3219	42114
31005	3219	42114
15493	3219	42114
15098	3219	42114
38293	61216	42114
2518	61216	42114
15098	61216	42114
58516	54952	42115
25722	54952	42115
11399	32267	42131
57273	32267	42131
3562	59482	42154
29273	51511	42159
28804	51511	42159
42065	18407	42159
28804	18407	42159
28804	55315	42159
5854	32267	42159
57370	32267	42159
50470	32267	42159
51510	32267	42159
10473	32267	42159
42065	32267	42159
29273	32267	42159
28804	32267	42159
35730	2174	42165
3562	36069	42199
35568	36069	42199
60747	36069	42199
30122	36069	42199
16138	36069	42199
3562	39387	42199
16138	39387	42199
3562	63034	42199
24704	51622	42206
17799	51622	42206
55596	51622	42206
39727	51622	42206
61982	51622	42206
24704	27552	42206
55596	27552	42206
39727	27552	42206
61982	27552	42206
3750	32267	42229
9486	32267	42229
30209	32267	42229
1173	32267	42229
25549	32267	42229
40577	32267	42229
3562	32267	42229
58380	32267	42229
57830	32267	42229
2528	32267	42229
40577	51786	42229
3562	51786	42229
24129	32267	42236
7842	32267	42236
19826	32267	42236
55365	32267	42236
56150	32267	42236
17869	32267	42236
3562	32267	42236
58821	32267	42236
36321	32267	42236
33390	32267	42236
7842	8321	42236
19826	8321	42236
3562	8321	42236
33390	8321	42236
24129	12331	42236
19826	12331	42236
55365	12331	42236
56150	12331	42236
17869	12331	42236
3562	12331	42236
58821	12331	42236
46374	12331	42236
55365	14460	42236
3562	14460	42236
19826	48097	42236
55365	48097	42236
17869	48097	42236
3562	48097	42236
19826	40794	42236
55365	1470	42236
17869	1470	42236
3562	1470	42236
24129	60543	42236
19826	60543	42236
55365	60543	42236
3562	60543	42236
58821	60543	42236
7842	12567	42236
19826	12567	42236
55365	12567	42236
3562	12567	42236
33390	12567	42236
55365	36434	42236
3562	42447	42250
34576	55214	42255
37980	55214	42255
52613	32267	42265
2528	49034	42268
3562	49034	42268
13120	49034	42268
2778	49034	42268
61982	33332	42268
30945	33332	42268
2778	27464	42268
47019	50617	42268
3562	1052	42268
14355	1052	42268
3562	36732	42268
35568	36732	42268
2778	36732	42268
30393	36732	42268
58188	36732	42268
3562	57589	42268
3562	17089	42268
19263	32267	42273
8772	32267	42273
13532	46100	42297
3562	53691	42297
51789	27761	42297
13532	27761	42297
36669	27761	42297
51789	47182	42297
3562	47182	42297
3562	32267	42297
13532	32267	42297
52547	32267	42297
60747	32267	42311
26741	49837	42316
8772	38119	42316
6411	38119	42316
45179	38119	42316
26741	22054	42316
10716	22054	42316
8772	40575	42316
45179	40575	42316
8772	56049	42357
5357	45882	42357
47803	32267	42358
3357	36069	42361
16156	36069	42361
19826	12331	42368
58196	62356	42393
58188	62356	42393
30122	62356	42393
55365	62356	42393
30122	22142	42393
3562	57524	42393
30122	57524	42393
55365	57524	42393
61176	4598	42393
35568	4598	42393
30506	56644	42393
61176	56644	42393
58196	56644	42393
3562	56644	42393
49943	56644	42393
35568	56644	42393
30122	56644	42393
3562	37833	42393
3562	49022	42393
3562	49989	42393
35568	49989	42393
30122	49989	42393
3562	27330	42393
35568	27330	42393
56022	32267	42407
3562	32267	42407
1650	34620	42414
3562	39387	42414
8008	39387	42414
110	39387	42414
58380	39387	42414
38014	39387	42414
59775	39387	42414
9406	39387	42414
8772	39387	42414
61568	39387	42414
3562	32267	42414
1650	32267	42414
8008	32267	42414
110	32267	42414
30302	32267	42414
11879	32267	42414
58380	32267	42414
52555	32267	42414
62789	32267	42414
38014	32267	42414
11399	32267	42414
59775	32267	42414
60142	32267	42414
20557	32267	42414
9406	32267	42414
8772	32267	42414
61568	32267	42414
32957	32267	42414
3562	36069	42414
8008	36069	42414
30302	36069	42414
11879	36069	42414
58380	36069	42414
38014	36069	42414
20557	36069	42414
9406	36069	42414
8772	36069	42414
8772	55511	42414
3562	31590	42414
8772	31590	42414
32957	31590	42414
8772	5275	42414
61568	5275	42414
30302	34574	42414
11879	34574	42414
8772	34574	42414
30122	29506	42423
3562	1293	42423
8772	62538	42423
10501	62538	42423
3562	62538	42423
3102	62538	42423
13596	62538	42423
56824	62538	42423
37470	62538	42423
30122	62538	42423
8772	57774	42423
8332	57774	42423
10501	57774	42423
3562	57774	42423
30122	57774	42423
8772	22030	42423
10501	22030	42423
3562	22030	42423
30122	22030	42423
16138	47173	42431
35568	47173	42431
8772	15763	42431
16138	3652	42431
17266	55315	42431
30122	55315	42431
58380	55315	42431
50093	55315	42431
8772	55315	42431
16156	55315	42431
55399	62356	42431
17266	62356	42431
57016	62356	42431
30122	62356	42431
53303	62356	42431
59775	62356	42431
31944	62356	42431
58380	62356	42431
50093	62356	42431
32638	62356	42431
16138	62356	42431
56824	62356	42431
8772	62356	42431
30122	28365	42431
31944	28365	42431
58380	28365	42431
50093	28365	42431
16138	28365	42431
35568	28365	42431
56824	28365	42431
8772	28365	42431
55399	39387	42431
57016	39387	42431
59775	39387	42431
58380	39387	42431
50093	39387	42431
32638	39387	42431
16138	39387	42431
56824	39387	42431
8772	39387	42431
59775	23060	42431
58380	23060	42431
50093	23060	42431
10473	23060	42431
16138	23060	42431
56824	23060	42431
8772	23060	42431
7128	23408	42431
30122	23408	42431
58380	23408	42431
50093	23408	42431
32638	23408	42431
35568	23408	42431
6411	23408	42431
8772	23408	42431
29226	9907	42431
30122	9907	42431
48921	9907	42431
58380	9907	42431
50093	9907	42431
10473	9907	42431
16138	9907	42431
35568	9907	42431
6411	9907	42431
8772	9907	42431
16156	9907	42431
57016	26746	42431
8772	26746	42431
59775	29009	42431
58380	29009	42431
30122	61950	42431
58380	61950	42431
30122	16083	42431
58380	16083	42431
10473	16083	42431
16138	16083	42431
8772	16083	42431
8772	28885	42431
28256	9907	42441
40562	9907	42441
38162	9907	42441
8772	35657	42447
2528	35657	42447
52194	35657	42447
3562	35657	42447
52194	37954	42447
3562	37954	42447
8772	30960	42447
32446	30960	42447
2528	30960	42447
3562	30960	42447
8772	21142	42447
30209	21142	42447
2528	21142	42447
3562	21142	42447
30209	61708	42447
20968	61708	42447
24486	61708	42447
3562	61708	42447
3562	42250	42447
8772	32267	42447
30209	32267	42447
32446	32267	42447
20968	32267	42447
2528	32267	42447
60235	32267	42447
24486	32267	42447
52194	32267	42447
3562	32267	42447
8772	55315	42447
30209	55315	42447
20968	55315	42447
3562	55315	42447
15507	47390	42459
15507	22442	42459
19363	32267	42469
60747	28868	42474
14439	28868	42474
16138	28868	42474
60747	9516	42474
60747	32267	42474
14439	32267	42474
16138	32267	42474
60747	32730	42474
16138	32730	42474
7901	3488	42481
56153	3594	42501
17468	26746	42504
8772	26746	42504
3562	61266	42523
41954	61266	42523
42065	18407	42523
3562	18407	42523
11160	18407	42523
46204	18407	42523
41954	18407	42523
60018	18407	42523
15507	18407	42523
42065	23367	42523
3562	23367	42523
8772	32267	42540
30122	36069	42550
43995	36069	42550
42340	32267	42568
625	39223	42578
30122	32267	42581
3562	50513	42591
44747	62356	42614
46557	62356	42614
60747	32267	42632
30122	32267	42632
25662	32267	42632
8772	32267	42632
